signal_date,ticker,industry,grade,score,vol_ratio,day_chg_pct,gap_pct,close_strength,rsi,close_price,score_breakdown,flags,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
2026-03-27,4760,其他電子業,SURGE_ALPHA,56,2.14,6.19,-0.52,1.0,58.5,201.28244018554688,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.14x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+6.9%|BREAKOUT_20D:201.28>198.35|RSI_HEALTHY:58.5|BB_WIDE:0.210,-0.97,-4.61,1.85,-6.35,2.84,13.03,21.22,25.69,34.14,33.15,32.15,32.15,32.65,29.67,30.41
2026-03-27,4971,半導體業,SURGE_ALPHA,57,4.55,9.89,-3.8,1.0,63.9,578.0,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:4.55x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+10.6%|BREAKOUT_20D:578.00>564.00|RSI_HEALTHY:63.9|BB_SQUEEZE_EXPAND:BB:0.251→0.348,9.86,-1.04,0.35,-2.42,4.15,11.59,7.44,11.94,17.3,20.42,17.65,20.76,32.7,45.85,50.87
2026-03-30,2355,電子零組件業,SURGE_BETA,45,2.89,1.78,-1.98,0.63,72.1,51.400001525878906,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.89x|CLOSE_HEALTHY:0.63|POCKET_PIVOT|RS:+3.6%|RSI_HOT:72.1|BB_SQUEEZE_BREAK:BB:0.175→0.275,-0.78,2.72,0.58,-1.95,1.17,2.92,4.86,2.33,0.39,0.19,0.78,1.36,-0.78,3.31,7.0
2026-03-30,3545,半導體業,SURGE_BETA,42,4.88,9.96,-1.55,1.0,60.6,49.70000076293945,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.88x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+11.8%|RSI_HEALTHY:60.6|BB_WIDE:0.226,-4.63,-2.01,-4.02,-2.41,-0.6,0.0,-3.42,-1.21,-1.31,-2.41,-0.5,4.43,1.01,2.82,13.08
2026-03-30,7822,半導體業,SURGE_BETA,42,2.02,5.94,-7.5,0.79,68.4,1695.0,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.02x|CLOSE_HEALTHY:0.79|POCKET_PIVOT|RS:+7.7%|RSI_HEALTHY:68.4|BB_WIDE:0.464,-10.91,-8.85,-4.72,2.65,7.67,0.29,-0.59,-8.26,-8.26,0.88,-2.95,-7.08,-6.78,-8.55,-15.04
2026-03-30,6175,電子零組件業,SURGE_BETA,41,2.84,9.92,5.84,1.0,59.2,49.849998474121094,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 0, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.84x|CLOSE_STRONG:1.00|GAP_FULL:5.8%|RS:+11.7%|RSI_HEALTHY:59.2|BB_WIDE:0.240,-4.21,-3.61,-7.02,-8.12,0.9,4.71,5.92,16.35,13.94,25.18,27.38,29.59,31.59,32.8,31.8
2026-03-30,6683,半導體業,SURGE_BETA,52,4.64,9.75,5.42,1.0,73.7,1520.0,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.64x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_PARTIAL:5.4%|RS:+11.5%|BREAKOUT_20D:1520.00>1385.00|RSI_HOT:73.7|BB_WIDE:0.683,-9.87,-0.99,-4.61,-2.63,-4.61,4.93,11.84,21.71,18.09,25.66,24.34,23.03,27.3,23.36,24.34
2026-04-01,6462,半導體業,SURGE_BETA,44,1.89,9.92,3.27,1.0,38.5,107.5,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.89x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:3.3%|RS:+5.3%|RSI_WEAK:38.5|BB_WIDE:0.126,1.4,-6.05,-3.26,-3.72,-2.33,-1.86,-1.86,-1.4,8.37,13.95,10.7,21.4,33.49,20.47,13.02
2026-04-01,6664,電子零組件業,SURGE_ALPHA,61,4.46,9.88,5.28,1.0,65.7,322.5,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:4.46x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:5.3%|RS:+5.3%|BREAKOUT_20D:322.50>313.50|RSI_HEALTHY:65.7|BB_WIDE:0.210,9.92,11.47,8.84,19.69,19.53,27.6,23.88,33.33,34.57,35.97,32.09,32.09,28.84,24.65,28.68
2026-04-02,3605,電子零組件業,SURGE_BETA,40,1.85,6.37,2.48,0.83,38.1,60.099998474121094,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.85x|CLOSE_STRONG:0.83|POCKET_PIVOT|GAP_PARTIAL:2.5%|RS:+8.2%|RSI_WEAK:38.1|BB_WIDE:0.137,4.33,10.82,7.32,9.82,9.32,7.04,5.06,6.54,8.03,11.15,17.91,21.69,29.45,27.12,27.29
2026-04-02,3714,光電業,SURGE_ALPHA,64,2.64,9.94,4.87,1.0,62.8,54.20000076293945,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.64x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:4.9%|RS:+11.8%|BREAKOUT_20D:54.20>53.10|RSI_HEALTHY:62.8|BB_WIDE:0.382,-8.39,-3.87,5.72,-4.06,5.54,16.05,27.49,40.22,43.73,42.8,35.79,35.24,29.15,22.88,19.74
2026-04-02,6727,電子零組件業,SURGE_ALPHA,60,2.55,9.98,2.3,1.0,67.6,358.0,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.55x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_PARTIAL:2.3%|RS:+11.8%|BREAKOUT_20D:358.00>329.50|RSI_HEALTHY:67.6|BB_WIDE:0.652,-0.98,2.51,10.75,11.73,5.31,6.15,4.75,9.5,11.45,21.51,20.39,29.47,16.62,7.54,14.25
2026-04-07,2303,半導體業,SURGE_BETA,48,2.49,8.77,2.05,0.86,31.7,58.29999923706055,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.49x|CLOSE_STRONG:0.86|POCKET_PIVOT|GAP_FULL:2.1%|RS:+6.8%|RSI_WEAK:31.7|BB_WIDE:0.136,3.43,2.92,6.35,3.09,2.4,6.52,17.15,25.21,31.9,30.7,34.82,26.24,27.79,24.7,28.82
2026-04-07,3037,電子零組件業,SURGE_BETA,45,2.06,8.67,5.2,0.76,51.4,564.0,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.06x|CLOSE_HEALTHY:0.76|POCKET_PIVOT|GAP_FULL:5.2%|RS:+6.7%|RSI_WEAK:51.4|BB_WIDE:0.394,9.93,10.82,13.12,10.99,5.85,9.57,14.36,14.01,20.21,25.89,26.95,29.08,40.07,48.76,46.28
2026-04-07,3605,電子零組件業,SURGE_BETA,40,2.25,4.33,4.99,0.83,51.4,62.70000076293945,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.25x|CLOSE_STRONG:0.83|POCKET_PIVOT|RS:+2.3%|RSI_WEAK:51.4|BB_WIDE:0.131,6.22,2.87,5.26,4.78,2.6,0.7,2.13,3.55,6.54,13.02,16.65,24.08,21.85,22.01,33.33
2026-04-07,3673,光電業,SURGE_ALPHA,64,2.79,9.93,3.61,1.0,67.9,48.70000076293945,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.79x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:3.6%|RS:+7.9%|BREAKOUT_20D:48.70>47.50|RSI_HEALTHY:67.9|BB_WIDE:0.303,6.16,5.34,2.67,12.94,24.23,36.55,40.45,48.05,46.2,43.33,35.52,26.69,20.94,21.77,23.41
2026-04-07,6147,半導體業,SURGE_BETA,44,3.79,6.9,8.33,0.64,72.0,89.80000305175781,"{'vol_ratio': 7, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.79x|CLOSE_HEALTHY:0.64|POCKET_PIVOT|RS:+4.9%|BREAKOUT_20D:89.80>84.00|RSI_HOT:72.0|BB_WIDE:0.588,9.91,7.46,18.04,29.73,25.84,18.04,26.95,28.06,40.87,50.89,57.57,49.22,61.47,45.88,60.36
2026-04-07,6261,半導體業,SURGE_ALPHA,61,3.34,10.0,2.92,1.0,63.7,79.19999694824219,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.34x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:2.9%|RS:+8.0%|BREAKOUT_20D:79.20>76.30|RSI_HEALTHY:63.7|BB_WIDE:0.204,0.0,1.52,0.0,4.42,2.9,-1.01,-0.76,-1.14,8.71,16.41,15.91,19.95,20.08,14.39,19.95
2026-04-07,8086,半導體業,SURGE_BETA,44,1.98,9.96,3.59,1.0,40.5,138.0,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.98x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:3.6%|RS:+7.9%|RSI_WEAK:40.5|BB_WIDE:0.178,5.43,3.26,4.71,0.36,-1.45,-2.9,2.17,7.61,8.7,5.8,8.33,-1.81,0.0,-2.9,3.99
2026-04-08,2340,半導體業,SURGE_BETA,41,1.93,5.63,2.0,0.77,44.9,29.100000381469727,"{'vol_ratio': 6, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.93x|CLOSE_HEALTHY:0.77|POCKET_PIVOT|GAP_FULL:2.0%|RS:+1.0%|RSI_WEAK:44.9|BB_WIDE:0.230,2.41,-2.92,-1.37,0.52,0.86,10.82,11.0,21.99,34.19,47.59,34.54,26.63,21.13,21.48,33.51
2026-04-08,2351,半導體業,SURGE_ALPHA,57,3.43,8.26,0.92,0.86,65.0,118.0,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.43x|CLOSE_STRONG:0.86|POCKET_PIVOT|GAP_PARTIAL:0.9%|RS:+3.6%|BREAKOUT_20D:118.00>109.50|RSI_HEALTHY:65.0|BB_WIDE:0.345,-0.85,4.24,4.24,4.24,2.54,3.39,9.32,19.92,27.97,40.68,27.97,24.58,23.73,24.15,28.81
2026-04-08,2376,電腦及週邊設備業,SURGE_BETA,44,1.75,9.89,3.15,1.0,39.9,244.5,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.75x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:3.1%|RS:+5.3%|RSI_WEAK:39.9|BB_WIDE:0.147,2.66,7.36,7.98,7.77,14.11,14.93,15.13,14.11,18.0,16.56,12.47,13.7,16.56,15.13,11.45
2026-04-08,2382,電腦及週邊設備業,SURGE_ALPHA,64,3.79,6.4,2.08,1.0,50.0,307.5,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.79x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:2.1%|RS:+1.8%|BREAKOUT_20D:307.50>295.00|RSI_WEAK:50.0|BB_SQUEEZE_BREAK:BB:0.055→0.084,1.79,4.55,3.74,5.04,0.33,3.58,5.04,6.99,10.57,8.94,4.72,5.04,5.85,4.39,4.72
2026-04-08,2399,電腦及週邊設備業,SURGE_ALPHA,57,3.57,10.0,4.06,1.0,63.9,37.95000076293945,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.57x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_PARTIAL:4.1%|RS:+5.4%|BREAKOUT_20D:37.95>37.20|RSI_HEALTHY:63.9|BB_WIDE:0.523,-6.59,-9.88,-13.04,-11.2,-2.37,-7.77,-7.11,0.53,10.54,5.93,4.61,15.02,8.96,10.14,12.52
2026-04-08,2441,半導體業,SURGE_BETA,45,3.83,9.88,3.49,0.98,52.1,94.5,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.83x|CLOSE_STRONG:0.98|POCKET_PIVOT|GAP_FULL:3.5%|RS:+5.3%|RSI_WEAK:52.1|BB_WIDE:0.200,-0.53,-1.8,0.63,-3.92,-6.14,-5.29,-6.46,-4.44,-0.21,2.12,-6.35,-6.56,-5.08,-5.5,-6.98
2026-04-08,2476,電子零組件業,SURGE_ALPHA,61,4.57,9.97,7.76,1.0,63.4,94.9000015258789,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.57x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:7.8%|RS:+5.4%|BREAKOUT_20D:94.90>88.40|RSI_HEALTHY:63.4|BB_WIDE:0.187,6.95,5.27,7.48,11.17,13.8,13.28,21.18,28.03,28.56,28.03,23.81,30.14,26.98,24.87,20.13
2026-04-08,2493,電子零組件業,SURGE_BETA,44,1.93,10.0,4.29,1.0,48.1,115.5,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.93x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:4.3%|RS:+5.4%|RSI_WEAK:48.1|BB_WIDE:0.169,0.87,3.03,12.99,20.35,32.03,27.27,22.08,18.18,17.32,9.96,3.9,3.03,6.93,9.52,7.79
2026-04-08,3026,電子零組件業,SURGE_BETA,47,3.27,9.87,9.87,1.0,76.5,167.0,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.27x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+5.3%|BREAKOUT_20D:167.00>157.50|RSI_HOT:76.5|BB_WIDE:0.568,9.88,16.17,27.54,37.43,33.53,44.01,39.82,40.12,52.69,48.5,33.83,29.34,30.54,40.12,41.32
2026-04-08,3380,通信網路業,SURGE_ALPHA,68,2.35,9.91,3.08,1.0,57.0,41.04999923706055,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.35x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:3.1%|RS:+5.3%|BREAKOUT_20D:41.05>38.50|RSI_HEALTHY:57.0|BB_SQUEEZE_EXPAND:BB:0.111→0.156,0.61,-4.75,-4.75,-6.94,-5.24,-0.12,1.22,-0.49,-1.1,-2.56,-10.35,-14.98,-14.01,-14.98,-17.17
2026-04-08,3673,光電業,SURGE_ALPHA,56,3.79,6.16,5.34,0.87,76.8,51.70000076293945,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.79x|CLOSE_STRONG:0.87|POCKET_PIVOT|GAP_FULL:5.3%|RS:+1.6%|BREAKOUT_20D:51.70>48.70|RSI_HOT:76.8|BB_WIDE:0.328,-0.77,-3.29,6.38,17.02,28.63,32.3,39.46,37.72,35.01,27.66,19.34,13.93,14.7,16.25,16.63
2026-04-08,5340,電子零組件業,SURGE_BETA,53,2.91,9.59,5.48,1.0,43.7,120.0,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.91x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:5.5%|RS:+5.0%|RSI_WEAK:43.7|BB_SQUEEZE_EXPAND:BB:0.194→0.255,-0.83,-5.0,-5.0,-3.33,-5.0,4.17,11.67,4.58,-2.5,-3.33,-9.17,-8.33,-11.67,-7.08,-5.83
2026-04-08,6126,電子零組件業,SURGE_BETA,53,2.28,9.95,9.78,1.0,32.2,32.04999923706055,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.28x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:9.8%|RS:+5.3%|RSI_WEAK:32.2|BB_SQUEEZE_EXPAND:BB:0.149→0.195,0.78,0.31,-0.47,0.62,-1.25,3.28,3.74,0.78,2.34,2.5,-0.47,-1.56,-2.96,-3.59,-0.78
2026-04-08,6134,電子零組件業,SURGE_BETA,44,1.72,9.91,3.42,1.0,35.3,30.5,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.72x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:3.4%|RS:+5.3%|RSI_WEAK:35.3|BB_WIDE:0.162,7.87,8.85,7.38,6.39,6.56,4.75,2.79,2.62,1.8,3.28,-0.16,2.13,-0.66,-0.66,-0.66
2026-04-08,6903,其他電子業,SURGE_BETA,44,1.6,7.83,4.67,0.9,45.5,323.5,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.60x|CLOSE_STRONG:0.90|POCKET_PIVOT|GAP_FULL:4.7%|RS:+3.2%|RSI_WEAK:45.5|BB_WIDE:0.181,9.89,20.87,24.73,20.4,19.01,18.39,21.79,20.56,20.25,20.87,17.47,18.7,25.19,31.38,22.72
2026-04-08,8086,半導體業,SURGE_BETA,52,2.67,5.43,5.8,0.62,54.1,145.5,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.67x|CLOSE_HEALTHY:0.62|POCKET_PIVOT|RS:+0.8%|BREAKOUT_20D:145.50>142.50|RSI_WEAK:54.1|BB_SQUEEZE_EXPAND:BB:0.154→0.207,-2.06,-0.69,-4.81,-6.53,-7.9,-3.09,2.06,3.09,0.34,2.75,-6.87,-5.15,-7.9,-1.37,-2.41
2026-04-09,2316,電子零組件業,SURGE_BETA,44,1.52,9.58,1.94,1.0,46.3,107.5,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.52x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:1.9%|RS:+9.3%|RSI_WEAK:46.3|BB_WIDE:0.238,9.77,5.12,10.23,7.44,6.51,6.51,4.19,7.44,5.58,6.51,9.77,9.77,6.51,6.05,4.65
