signal_date,ticker,market,industry,grade,score,vol_ratio,day_chg_pct,gap_pct,close_strength,rsi,close_price,flags,t5_return_pct,t10_return_pct
2026-04-17,3715,TSE,電子零組件業,SURGE_BETA,53,1.51,6.17,1.07,0.76,51.9,198.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.51x|CLOSE_HEALTHY:0.76|IND_HOT:87|POCKET_PIVOT|GAP_FULL:1.1%|RS:+7.0%|RSI_WEAK:51.9|BB_WIDE:0.190,-7.58,-9.6
2026-04-17,3673,TSE,光電業,SURGE_ALPHA,58,3.64,5.41,0.88,0.69,85.5,72.0999984741211,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.64x|CLOSE_HEALTHY:0.69|IND_HOT:93|POCKET_PIVOT|GAP_PARTIAL:0.9%|RS:+6.3%|BREAKOUT_20D:72.10>71.30|RSI_HOT:85.5|BB_WIDE:0.681,-18.31,-14.84
2026-04-17,3708,TSE,綠能環保,SURGE_BETA,41,1.93,4.22,0.0,0.56,47.4,123.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.93x|CLOSE_SOFT:0.56|IND_HOT:100|POCKET_PIVOT|RS:+5.1%|RSI_WEAK:47.4|BB_WIDE:0.122,-0.81,-2.43
2026-04-17,3714,TSE,光電業,SURGE_ALPHA,55,4.32,2.5,1.18,0.57,74.4,77.9000015258789,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:4.32x|CLOSE_SOFT:0.57|IND_HOT:81|POCKET_PIVOT|GAP_PARTIAL:1.2%|RS:+3.4%|BREAKOUT_20D:77.90>76.00|RSI_HOT:74.4|BB_WIDE:0.694,-14.51,0.64
2026-04-17,5340,TPEx,電子零組件業,SURGE_ALPHA,67,7.29,7.2,-1.6,0.81,67.5,134.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:7.29x|CLOSE_STRONG:0.81|IND_HOT:90|POCKET_PIVOT|RS:+8.1%|BREAKOUT_20D:134.00>125.00|RSI_HEALTHY:67.5|BB_SQUEEZE_EXPAND:BB:0.235→0.327,-17.91,-8.96
2026-04-17,5425,TPEx,半導體業,SURGE_ALPHA,57,3.59,9.87,0.17,1.0,43.8,65.69999694824219,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.59x|CLOSE_STRONG:1.00|IND_HOT:93|POCKET_PIVOT|RS:+10.7%|BREAKOUT_20D:65.70>64.40|RSI_WEAK:43.8|BB_WIDE:0.212,-11.42,-5.18
2026-04-17,6435,TPEx,半導體業,SURGE_ALPHA,71,2.7,8.84,1.22,0.9,44.2,178.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.70x|CLOSE_STRONG:0.90|IND_HOT:89|POCKET_PIVOT|GAP_FULL:1.2%|RS:+9.7%|BREAKOUT_20D:178.50>175.00|RSI_WEAK:44.2|BB_WIDE:0.184,2.24,10.36
2026-04-17,6462,TPEx,半導體業,SURGE_ALPHA,75,7.31,5.15,4.29,1.0,67.3,122.5,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:7.31x|CLOSE_STRONG:1.00|IND_HOT:80|POCKET_PIVOT|GAP_PARTIAL:4.3%|RS:+6.0%|BREAKOUT_20D:122.50>116.50|RSI_HEALTHY:67.3|BB_SQUEEZE_BREAK:BB:0.126→0.235,-0.82,0.82
2026-04-17,6643,TPEx,半導體業,SURGE_BETA,45,2.03,2.85,-0.61,0.53,56.6,506.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.03x|CLOSE_SOFT:0.53|IND_WARM:70|POCKET_PIVOT|RS:+3.7%|RSI_HEALTHY:56.6|BB_WIDE:0.123,12.85,18.97
2026-04-17,7712,TPEx,半導體業,SURGE_BETA,40,2.48,2.12,3.81,0.5,43.3,120.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.48x|CLOSE_SOFT:0.50|IND_WARM:66|POCKET_PIVOT|RS:+3.0%|RSI_WEAK:43.3|BB_WIDE:0.208,-3.73,-4.98
2026-04-17,8086,TPEx,半導體業,SURGE_ALPHA,58,3.72,5.32,1.06,0.54,60.7,148.5,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.72x|CLOSE_SOFT:0.54|IND_HOT:81|POCKET_PIVOT|GAP_PARTIAL:1.1%|RS:+6.2%|RSI_HEALTHY:60.7|BB_SQUEEZE_BREAK:BB:0.168→0.268,-7.07,1.35
2026-04-17,8289,TPEx,電子零組件業,SURGE_ALPHA,68,6.11,5.19,9.96,0.61,66.3,49.650001525878906,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:6.11x|CLOSE_HEALTHY:0.61|IND_HOT:84|POCKET_PIVOT|RS:+6.1%|BREAKOUT_20D:49.65>47.20|RSI_HEALTHY:66.3|BB_SQUEEZE_BREAK:BB:0.188→0.410,-9.47,-5.74
2026-04-17,8182,TPEx,電子零組件業,SURGE_ALPHA,66,5.88,10.0,5.07,1.0,74.0,39.04999923706055,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:5.88x|CLOSE_STRONG:1.00|IND_HOT:99|POCKET_PIVOT|GAP_FULL:5.1%|RS:+10.9%|BREAKOUT_20D:39.05>35.50|RSI_HOT:74.0|BB_WIDE:0.435,-4.61,-2.3
2026-04-20,1582,TSE,電子零組件業,SURGE_ALPHA,58,1.51,7.86,2.82,0.71,56.3,107.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.51x|CLOSE_HEALTHY:0.71|IND_HOT:84|POCKET_PIVOT|GAP_FULL:2.8%|RS:+7.4%|RSI_HEALTHY:56.3|BB_WIDE:0.315,-15.42,-12.62
2026-04-20,1605,TSE,電器電纜,SURGE_ALPHA,59,3.05,4.18,0.46,0.63,58.6,33.650001525878906,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.05x|CLOSE_HEALTHY:0.63|IND_HOT:93|POCKET_PIVOT|RS:+3.8%|BREAKOUT_20D:33.65>33.50|RSI_HEALTHY:58.6|BB_WIDE:0.121,-10.85,-3.71
2026-04-20,2233,TSE,汽車工業,SURGE_BETA,54,3.2,5.62,0.0,0.62,49.7,244.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.20x|CLOSE_HEALTHY:0.62|IND_HOT:97|POCKET_PIVOT|RS:+5.2%|BREAKOUT_20D:244.50>244.00|RSI_WEAK:49.7|BB_WIDE:0.140,1.02,28.63
2026-04-20,2436,TSE,半導體業,SURGE_BETA,45,3.57,8.24,0.79,0.81,54.9,68.30000305175781,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.57x|CLOSE_STRONG:0.81|IND_WARM:79|POCKET_PIVOT|GAP_PARTIAL:0.8%|RS:+7.8%|RSI_WEAK:54.9|BB_WIDE:0.150,6.73,7.61
2026-04-20,2464,TSE,其他電子業,SURGE_ALPHA,71,4.82,10.0,3.16,1.0,63.3,86.9000015258789,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:4.82x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_FULL:3.2%|RS:+9.6%|BREAKOUT_20D:86.90>80.00|RSI_HEALTHY:63.3|BB_WIDE:0.265,11.62,30.03
2026-04-20,2834,TSE,金融保險業,SURGE_ALPHA,71,2.95,3.68,0.31,0.92,93.1,16.899999618530273,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.95x|CLOSE_STRONG:0.92|IND_HOT:97|POCKET_PIVOT|RS:+3.3%|BREAKOUT_20D:16.90>16.35|RSI_HOT:93.1|BB_SQUEEZE_BREAK:BB:0.025→0.131,-4.44,-4.44
2026-04-20,3231,TSE,電腦及週邊設備業,SURGE_ALPHA,68,2.42,2.93,0.37,0.91,64.2,140.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.42x|CLOSE_STRONG:0.91|IND_HOT:93|POCKET_PIVOT|RS:+2.5%|BREAKOUT_20D:140.50>139.00|RSI_HEALTHY:64.2|BB_WIDE:0.149,1.42,1.07
2026-04-20,3504,TSE,光電業,SURGE_BETA,54,10.36,6.23,0.0,0.73,71.3,71.5999984741211,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:10.36x|CLOSE_HEALTHY:0.73|IND_HOT:87|POCKET_PIVOT|RS:+5.8%|BREAKOUT_20D:71.60>67.40|RSI_HOT:71.3|BB_WIDE:0.387,-8.38,-7.4
2026-04-20,4749,TPEx,半導體業,SURGE_ALPHA,71,2.97,9.94,1.45,1.0,51.4,984.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.97x|CLOSE_STRONG:1.00|IND_HOT:93|POCKET_PIVOT|GAP_FULL:1.5%|RS:+9.5%|BREAKOUT_20D:984.00>940.00|RSI_WEAK:51.4|BB_WIDE:0.204,-1.83,-0.3
2026-04-20,5009,TPEx,鋼鐵工業,SURGE_BETA,51,3.54,7.67,0.96,0.88,30.8,33.70000076293945,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.54x|CLOSE_STRONG:0.88|IND_HOT:100|POCKET_PIVOT|GAP_PARTIAL:1.0%|RS:+7.2%|RSI_WEAK:30.8|BB_WIDE:0.118,-8.61,3.26
2026-04-20,4939,TPEx,電子零組件業,SURGE_ALPHA,66,10.24,9.96,9.96,1.0,82.4,45.25,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:10.24x|CLOSE_STRONG:1.00|IND_HOT:94|POCKET_PIVOT|RS:+9.5%|BREAKOUT_20D:45.25>41.15|RSI_HOT:82.4|BB_SQUEEZE_BREAK:BB:0.221→0.596,-11.49,-2.98
2026-04-20,5483,TPEx,半導體業,SURGE_BETA,51,3.15,5.62,0.4,0.58,58.3,131.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.15x|CLOSE_SOFT:0.58|IND_WARM:78|POCKET_PIVOT|RS:+5.2%|BREAKOUT_20D:131.50>130.00|RSI_HEALTHY:58.3|BB_WIDE:0.244,8.75,9.89
2026-04-20,6016,TPEx,金融保險業,SURGE_BETA,52,2.12,3.2,0.29,0.85,50.0,17.75,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.12x|CLOSE_STRONG:0.85|IND_HOT:95|POCKET_PIVOT|RS:+2.8%|RSI_WEAK:50.0|BB_WIDE:0.084,7.04,12.68
2026-04-20,6182,TPEx,半導體業,SURGE_ALPHA,61,4.06,9.92,0.98,1.0,50.9,39.349998474121094,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.06x|CLOSE_STRONG:1.00|IND_HOT:92|POCKET_PIVOT|GAP_PARTIAL:1.0%|RS:+9.5%|BREAKOUT_20D:39.35>38.95|RSI_WEAK:50.9|BB_WIDE:0.240,2.41,23.25
2026-04-20,6261,TPEx,半導體業,SURGE_ALPHA,71,3.04,9.96,1.02,1.0,58.6,86.0999984741211,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.04x|CLOSE_STRONG:1.00|IND_HOT:94|POCKET_PIVOT|GAP_FULL:1.0%|RS:+9.5%|BREAKOUT_20D:86.10>84.70|RSI_HEALTHY:58.6|BB_WIDE:0.267,5.23,28.34
2026-04-20,6568,TPEx,半導體業,SURGE_ALPHA,67,1.69,10.0,0.89,1.0,53.2,247.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.69x|CLOSE_STRONG:1.00|IND_HOT:98|POCKET_PIVOT|GAP_PARTIAL:0.9%|RS:+9.6%|BREAKOUT_20D:247.50>240.50|RSI_WEAK:53.2|BB_SQUEEZE_EXPAND:BB:0.133→0.177,0.81,9.09
2026-04-20,6643,TPEx,半導體業,SURGE_ALPHA,85,2.44,9.88,2.17,1.0,64.0,556.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.44x|CLOSE_STRONG:1.00|IND_HOT:88|POCKET_PIVOT|GAP_FULL:2.2%|RS:+9.5%|BREAKOUT_20D:556.00>525.00|RSI_HEALTHY:64.0|BB_SQUEEZE_BREAK:BB:0.099→0.182,-2.34,15.11
2026-04-20,8048,TPEx,通信網路業,SURGE_ALPHA,71,4.18,9.91,1.39,1.0,68.4,71.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:4.18x|CLOSE_STRONG:1.00|IND_HOT:95|POCKET_PIVOT|GAP_PARTIAL:1.4%|RS:+9.5%|BREAKOUT_20D:71.00>65.20|RSI_HEALTHY:68.4|BB_SQUEEZE_EXPAND:BB:0.217→0.322,-12.96,-12.11
2026-04-21,1608,TSE,電器電纜,SURGE_ALPHA,68,9.33,5.88,1.36,0.77,61.0,35.099998474121094,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:9.33x|CLOSE_HEALTHY:0.77|IND_HOT:86|POCKET_PIVOT|GAP_FULL:1.4%|RS:+4.1%|BREAKOUT_20D:35.10>33.60|RSI_HEALTHY:61.0|BB_WIDE:0.113,-6.84,-5.84
2026-04-21,1618,TSE,電器電纜,SURGE_ALPHA,66,6.11,7.35,1.03,0.95,43.5,41.599998474121094,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:6.11x|CLOSE_STRONG:0.95|IND_HOT:93|POCKET_PIVOT|GAP_FULL:1.0%|RS:+5.6%|BREAKOUT_20D:41.60>41.50|RSI_WEAK:43.5|BB_WIDE:0.093,-5.77,-7.45
2026-04-21,2301,TSE,電腦及週邊設備業,SURGE_ALPHA,68,2.48,3.94,0.0,0.8,60.0,171.5,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.48x|CLOSE_STRONG:0.80|IND_HOT:83|POCKET_PIVOT|RS:+2.2%|BREAKOUT_20D:171.50>169.50|RSI_HEALTHY:60.0|BB_WIDE:0.192,0.58,7.87
2026-04-21,2351,TSE,半導體業,SURGE_ALPHA,61,2.08,6.71,1.06,0.93,76.1,151.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.08x|CLOSE_STRONG:0.93|IND_WARM:72|POCKET_PIVOT|GAP_PARTIAL:1.1%|RS:+5.0%|BREAKOUT_20D:151.00>141.50|RSI_HOT:76.1|BB_WIDE:0.540,-2.98,3.64
2026-04-21,2436,TSE,半導體業,SURGE_ALPHA,75,5.78,9.96,1.9,1.0,58.1,75.0999984741211,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:5.78x|CLOSE_STRONG:1.00|IND_HOT:94|POCKET_PIVOT|GAP_PARTIAL:1.9%|RS:+8.2%|BREAKOUT_20D:75.10>69.40|RSI_HEALTHY:58.1|BB_SQUEEZE_BREAK:BB:0.134→0.228,-1.86,-0.27
2026-04-21,2441,TSE,半導體業,SURGE_BETA,42,3.42,4.43,2.66,0.62,43.8,94.30000305175781,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.42x|CLOSE_HEALTHY:0.62|IND_WARM:61|POCKET_PIVOT|GAP_PARTIAL:2.7%|RS:+2.7%|RSI_WEAK:43.8|BB_WIDE:0.149,-5.3,-1.17
2026-04-21,2451,TSE,半導體業,SURGE_ALPHA,57,2.13,5.99,2.2,0.65,57.2,265.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.13x|CLOSE_HEALTHY:0.65|IND_WARM:68|POCKET_PIVOT|GAP_FULL:2.2%|RS:+4.2%|RSI_HEALTHY:57.2|BB_WIDE:0.218,-1.51,13.94
2026-04-21,3138,TSE,通信網路業,SURGE_ALPHA,67,2.66,10.0,2.22,1.0,47.1,198.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.66x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_PARTIAL:2.2%|RS:+8.3%|BREAKOUT_20D:198.00>193.00|RSI_WEAK:47.1|BB_WIDE:0.180,-20.45,-21.97
2026-04-21,3376,TSE,電子零組件業,SURGE_ALPHA,60,2.25,9.8,4.9,1.0,48.0,224.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.25x|CLOSE_STRONG:1.00|IND_HOT:96|POCKET_PIVOT|GAP_FULL:4.9%|RS:+8.1%|RSI_WEAK:48.0|BB_WIDE:0.181,-8.48,-8.48
2026-04-21,3605,TSE,電子零組件業,SURGE_ALPHA,63,4.57,6.07,0.74,0.8,64.1,70.86119079589844,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:4.57x|CLOSE_HEALTHY:0.80|IND_HOT:90|POCKET_PIVOT|GAP_PARTIAL:0.7%|RS:+4.3%|BREAKOUT_20D:70.86>67.79|RSI_HEALTHY:64.1|BB_WIDE:0.269,17.98,23.76
2026-04-21,4973,TPEx,半導體業,SURGE_ALPHA,56,2.5,9.95,0.88,1.0,71.8,87.30000305175781,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.50x|CLOSE_STRONG:1.00|IND_HOT:93|POCKET_PIVOT|GAP_PARTIAL:0.9%|RS:+8.2%|RSI_HOT:71.8|BB_WIDE:0.383,4.93,5.04
2026-04-21,4939,TPEx,電子零組件業,SURGE_BETA,48,7.8,1.77,0.0,0.65,86.2,46.04999923706055,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:7.80x|CLOSE_HEALTHY:0.65|IND_WARM:66|POCKET_PIVOT|RS:+0.0%|BREAKOUT_20D:46.05>45.25|RSI_HOT:86.2|BB_SQUEEZE_BREAK:BB:0.221→0.704,-5.54,-6.62
2026-04-21,6182,TPEx,半導體業,SURGE_ALPHA,71,7.18,9.91,3.94,1.0,63.2,43.25,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:7.18x|CLOSE_STRONG:1.00|IND_HOT:89|POCKET_PIVOT|GAP_FULL:3.9%|RS:+8.2%|BREAKOUT_20D:43.25>39.35|RSI_HEALTHY:63.2|BB_WIDE:0.316,-7.51,16.99
2026-04-21,6231,TPEx,資訊服務業,SURGE_ALPHA,76,2.55,9.88,5.37,1.0,56.2,317.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.55x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_PARTIAL:5.4%|RS:+8.1%|BREAKOUT_20D:317.00>292.50|RSI_HEALTHY:56.2|BB_SQUEEZE_EXPAND:BB:0.142→0.212,0.95,-4.73
2026-04-21,6261,TPEx,半導體業,SURGE_ALPHA,62,6.91,7.08,2.9,0.69,67.7,92.19999694824219,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:6.91x|CLOSE_HEALTHY:0.69|IND_WARM:75|POCKET_PIVOT|GAP_FULL:2.9%|RS:+5.3%|BREAKOUT_20D:92.20>86.10|RSI_HEALTHY:67.7|BB_WIDE:0.301,3.04,31.78
2026-04-21,6270,TPEx,電子通路業,SURGE_ALPHA,61,3.81,9.85,0.19,1.0,53.3,29.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.81x|CLOSE_STRONG:1.00|IND_HOT:96|POCKET_PIVOT|RS:+8.1%|BREAKOUT_20D:29.00>28.90|RSI_WEAK:53.3|BB_SQUEEZE_EXPAND:BB:0.137→0.183,-6.21,-7.07
2026-04-21,6532,TPEx,半導體業,SURGE_ALPHA,68,1.56,9.91,0.0,1.0,68.6,93.19999694824219,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.56x|CLOSE_STRONG:1.00|IND_HOT:88|POCKET_PIVOT|RS:+8.2%|BREAKOUT_20D:93.20>86.50|RSI_HEALTHY:68.6|BB_SQUEEZE_EXPAND:BB:0.169→0.259,1.61,1.72
2026-04-21,7547,TPEx,數位雲端,SURGE_ALPHA,56,1.97,9.96,2.28,1.0,34.3,77.30000305175781,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.97x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_FULL:2.3%|RS:+8.2%|RSI_WEAK:34.3|BB_WIDE:0.296,-11.0,-7.12
2026-04-21,8048,TPEx,通信網路業,SURGE_ALPHA,59,11.52,3.52,2.82,0.5,85.6,73.5,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:11.52x|CLOSE_SOFT:0.50|IND_HOT:86|POCKET_PIVOT|GAP_PARTIAL:2.8%|RS:+1.8%|BREAKOUT_20D:73.50>71.00|RSI_HOT:85.6|BB_SQUEEZE_EXPAND:BB:0.217→0.395,-15.92,-16.73
2026-04-21,8088,TPEx,半導體業,SURGE_ALPHA,56,2.5,9.98,0.8,1.0,48.7,55.099998474121094,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.50x|CLOSE_STRONG:1.00|IND_HOT:96|POCKET_PIVOT|GAP_PARTIAL:0.8%|RS:+8.2%|RSI_WEAK:48.7|BB_WIDE:0.153,-4.17,-1.63
2026-04-21,8431,TPEx,其他電子業,SURGE_BETA,53,2.57,5.55,1.5,0.69,52.1,70.4000015258789,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.57x|CLOSE_HEALTHY:0.69|IND_HOT:92|POCKET_PIVOT|GAP_PARTIAL:1.5%|RS:+3.8%|RSI_WEAK:52.1|BB_WIDE:0.249,-10.8,-11.93
2026-04-22,1409,TSE,紡織纖維,SURGE_ALPHA,57,6.8,4.15,1.78,0.67,61.6,17.549999237060547,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:6.80x|CLOSE_HEALTHY:0.67|IND_HOT:94|POCKET_PIVOT|GAP_FULL:1.8%|RS:+3.4%|RSI_HEALTHY:61.6|BB_WIDE:0.162,-3.13,-4.27
2026-04-22,1563,TSE,汽車工業,SURGE_BETA,53,2.23,4.9,0.96,0.61,35.0,43.900001525878906,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.23x|CLOSE_HEALTHY:0.61|IND_HOT:86|POCKET_PIVOT|GAP_PARTIAL:1.0%|RS:+4.2%|RSI_WEAK:35.0|BB_WIDE:0.108,-5.69,-0.8
2026-04-22,1727,TSE,化學工業,SURGE_ALPHA,67,2.93,10.0,-0.85,1.0,71.1,64.9000015258789,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.93x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|RS:+9.3%|BREAKOUT_20D:64.90>59.90|RSI_HOT:71.1|BB_SQUEEZE_EXPAND:BB:0.256→0.353,28.2,20.49
2026-04-22,2233,TSE,汽車工業,SURGE_ALPHA,68,3.4,6.11,0.2,0.68,63.0,260.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.40x|CLOSE_HEALTHY:0.68|IND_HOT:94|POCKET_PIVOT|RS:+5.4%|BREAKOUT_20D:260.50>254.50|RSI_HEALTHY:63.0|BB_SQUEEZE_BREAK:BB:0.122→0.200,4.8,13.24
2026-04-22,2317,TSE,其他電子業,SURGE_ALPHA,73,2.73,4.74,0.95,0.77,68.1,221.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.73x|CLOSE_HEALTHY:0.77|IND_HOT:82|POCKET_PIVOT|GAP_PARTIAL:0.9%|RS:+4.0%|BREAKOUT_20D:221.00>213.00|RSI_HEALTHY:68.1|BB_SQUEEZE_EXPAND:BB:0.109→0.149,1.81,14.71
2026-04-22,2328,TSE,電子零組件業,SURGE_ALPHA,72,2.83,3.05,0.87,0.86,56.6,47.29999923706055,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.83x|CLOSE_STRONG:0.86|IND_HOT:81|POCKET_PIVOT|GAP_PARTIAL:0.9%|RS:+2.3%|BREAKOUT_20D:47.30>46.60|RSI_HEALTHY:56.6|BB_WIDE:0.078,-0.21,13.32
2026-04-22,2377,TSE,電腦及週邊設備業,SURGE_ALPHA,76,2.49,3.94,0.64,1.0,62.9,97.5,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.49x|CLOSE_STRONG:1.00|IND_HOT:84|POCKET_PIVOT|GAP_PARTIAL:0.6%|RS:+3.2%|BREAKOUT_20D:97.50>94.40|RSI_HEALTHY:62.9|BB_SQUEEZE_EXPAND:BB:0.085→0.112,2.56,3.59
2026-04-22,2501,TSE,建材營造業,SURGE_ALPHA,62,2.59,2.62,0.0,1.0,70.6,25.450000762939453,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.59x|CLOSE_STRONG:1.00|IND_HOT:96|POCKET_PIVOT|RS:+1.9%|BREAKOUT_20D:25.45>25.05|RSI_HOT:70.6|BB_WIDE:0.150,-8.84,-7.66
2026-04-22,2497,TSE,汽車工業,SURGE_ALPHA,71,2.61,9.89,1.08,1.0,71.1,61.099998474121094,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.61x|CLOSE_STRONG:1.00|IND_HOT:97|POCKET_PIVOT|GAP_FULL:1.1%|RS:+9.2%|BREAKOUT_20D:61.10>58.20|RSI_HOT:71.1|BB_WIDE:0.379,-9.82,-0.98
2026-04-22,3014,TSE,半導體業,SURGE_ALPHA,55,4.03,3.63,0.4,0.89,84.0,128.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.03x|CLOSE_STRONG:0.89|IND_COLD:57|POCKET_PIVOT|RS:+2.9%|BREAKOUT_20D:128.50>124.50|RSI_HOT:84.0|BB_SQUEEZE_BREAK:BB:0.045→0.122,-3.5,2.33
2026-04-22,3013,TSE,電腦及週邊設備業,SURGE_ALPHA,75,3.62,10.0,0.91,1.0,58.7,121.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.62x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_PARTIAL:0.9%|RS:+9.3%|BREAKOUT_20D:121.00>115.00|RSI_HEALTHY:58.7|BB_SQUEEZE_BREAK:BB:0.106→0.235,-7.44,-13.22
2026-04-22,3135,TSE,半導體業,SURGE_BETA,45,2.65,7.26,7.26,0.5,61.5,133.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.65x|CLOSE_SOFT:0.50|IND_WARM:77|POCKET_PIVOT|RS:+6.5%|RSI_HEALTHY:61.5|BB_WIDE:0.304,8.65,27.44
2026-04-22,3338,TSE,電子零組件業,SURGE_ALPHA,66,8.01,9.9,-0.99,1.0,73.5,77.69999694824219,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:8.01x|CLOSE_STRONG:1.00|IND_HOT:98|POCKET_PIVOT|RS:+9.2%|BREAKOUT_20D:77.70>73.40|RSI_HOT:73.5|BB_SQUEEZE_BREAK:BB:0.143→0.298,-1.42,-5.66
2026-04-22,3515,TSE,電腦及週邊設備業,SURGE_ALPHA,56,2.08,1.76,0.22,0.54,65.0,231.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.08x|CLOSE_SOFT:0.54|IND_WARM:65|POCKET_PIVOT|RS:+1.0%|BREAKOUT_20D:231.00>228.50|RSI_HEALTHY:65.0|BB_WIDE:0.151,1.73,6.71
2026-04-22,3545,TSE,半導體業,SURGE_ALPHA,67,2.17,9.98,0.59,1.0,54.4,56.20000076293945,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.17x|CLOSE_STRONG:1.00|IND_HOT:96|POCKET_PIVOT|GAP_PARTIAL:0.6%|RS:+9.3%|BREAKOUT_20D:56.20>53.50|RSI_WEAK:54.4|BB_WIDE:0.252,-9.07,-4.09
2026-04-22,4931,TPEx,電腦及週邊設備業,SURGE_ALPHA,56,3.81,10.0,0.69,1.0,56.0,159.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.81x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_PARTIAL:0.7%|RS:+9.3%|RSI_HEALTHY:56.0|BB_WIDE:0.206,0.0,2.82
